Resource,Zone,Model,LDS,New_Build,Existing_Cap_MW,Max_Cap_MW,Min_Cap_MW,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Heat_Rate_MMBTU_per_MWh,Fuel,Cap_Size,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Up_Time,Down_Time,Ramp_Up_Percentage,Ramp_Dn_Percentage,Min_Power,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Resource_Type,region,cluster,VRE_Trans_Cost_per_MWyr,CCS_Rate,MGA,Can_Retire
ERC_REST_natural_gas_fired_combined_cycle_1,1,1,0,0,13281.507,0.0,0,0.0,9668.0,3.567,7.293,west_south_central_reference_naturalgas,457.983,90.959,2.0,6,6,1.0,1.0,0.447,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_REST,1,0.0,0.0,1,1
ERC_REST_natural_gas_fired_combined_cycle_2,1,1,0,0,3524.906,0.0,0,0.0,16291.0,4.495,8.975,west_south_central_reference_naturalgas,251.779,90.959,2.0,6,6,1.0,1.0,0.475,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_REST,2,0.0,0.0,1,1
ERC_REST_natural_gas_fired_combined_cycle_3,1,1,0,0,14390.01,0.0,0,0.0,12182.0,3.515,7.343,west_south_central_reference_naturalgas,479.667,90.959,2.0,6,6,1.0,1.0,0.445,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_REST,3,0.0,0.0,1,1
ERC_REST_natural_gas_fired_combined_cycle_4,1,1,0,0,3481.3,0.0,0,0.0,10538.184,3.549,10.543,west_south_central_reference_naturalgas,696.26,90.959,2.0,6,6,1.0,1.0,0.555,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_REST,4,0.0,0.0,1,1
ERC_REST_natural_gas_fired_combustion_turbine_1,1,1,0,0,3640.896,0.0,0,0.0,10513.718,5.06,11.011,west_south_central_reference_naturalgas,56.889,117.941,3.5,1,1,1.0,1.0,0.446,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,ERC_REST,1,0.0,0.0,1,1
ERC_REST_natural_gas_fired_combustion_turbine_2,1,1,0,0,908.3,0.0,0,0.0,13830.0,5.06,10.288,west_south_central_reference_naturalgas,36.332,117.941,3.5,1,1,1.0,1.0,0.493,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,ERC_REST,2,0.0,0.0,1,1
ERC_REST_nuclear_1,1,1,0,0,2660.0,0.0,0,0.0,190920.0,0.0,10.446,west_south_central_reference_uranium,1330.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,ERC_REST,1,0.0,0.0,1,1
ERC_REST_nuclear_2,1,1,0,0,2460.0,0.0,0,0.0,190920.0,0.0,10.446,west_south_central_reference_uranium,1230.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,ERC_REST,2,0.0,0.0,1,1
ERC_WEST_natural_gas_fired_combined_cycle_1,2,1,0,0,1462.398,0.0,0,0.0,9668.0,3.567,6.41,west_south_central_reference_naturalgas,243.733,90.959,2.0,6,6,1.0,1.0,0.3,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_WEST,1,0.0,0.0,1,1
ERC_WEST_natural_gas_fired_combined_cycle_2,2,1,0,0,532.2,0.0,0,0.0,9668.0,3.567,8.512,west_south_central_reference_naturalgas,266.1,90.959,2.0,6,6,1.0,1.0,0.631,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_WEST,2,0.0,0.0,1,1
ERC_WEST_natural_gas_fired_combined_cycle_3,2,1,0,0,106.0,0.0,0,0.0,16291.0,4.495,8.035,west_south_central_reference_naturalgas,106.0,90.959,2.0,6,6,1.0,1.0,0.264,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_WEST,3,0.0,0.0,1,1
ERC_WEST_natural_gas_fired_combined_cycle_4,2,1,0,0,1202.6,0.0,0,0.0,12182.0,3.515,6.942,west_south_central_reference_naturalgas,601.3,90.959,2.0,6,6,1.0,1.0,0.386,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,ERC_WEST,4,0.0,0.0,1,1
ERC_WEST_natural_gas_fired_combustion_turbine_1,2,1,0,0,336.0,0.0,0,0.0,9637.0,5.06,10.803,west_south_central_reference_naturalgas,168.0,117.941,3.5,1,1,1.0,1.0,0.446,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,ERC_WEST,1,0.0,0.0,1,1
FRCC_natural_gas_fired_combined_cycle_1,4,1,0,0,31357.7,0.0,0,0.0,12182.0,3.515,7.013,south_atlantic_reference_naturalgas,712.675,90.959,2.0,6,6,1.0,1.0,0.478,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,FRCC,1,0.0,0.0,1,1
FRCC_natural_gas_fired_combined_cycle_2,4,1,0,0,168.0,0.0,0,0.0,16291.0,4.495,0.0,south_atlantic_reference_naturalgas,84.0,90.959,2.0,6,6,1.0,1.0,0.565,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,FRCC,2,0.0,0.0,1,1
FRCC_natural_gas_fired_combined_cycle_3,4,1,0,0,2363.702,0.0,0,0.0,16291.0,4.495,7.9,south_atlantic_reference_naturalgas,214.882,90.959,2.0,6,6,1.0,1.0,0.45,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,FRCC,3,0.0,0.0,1,1
FRCC_natural_gas_fired_combined_cycle_4,4,1,0,0,3087.0,0.0,0,0.0,9668.0,3.567,7.117,south_atlantic_reference_naturalgas,441.0,90.959,2.0,6,6,1.0,1.0,0.443,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,FRCC,4,0.0,0.0,1,1
FRCC_natural_gas_fired_combustion_turbine_1,4,1,0,0,7798.384,0.0,0,0.0,9718.757,5.06,11.114,south_atlantic_reference_naturalgas,177.236,117.941,3.5,1,1,1.0,1.0,0.388,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,FRCC,1,0.0,0.0,1,1
FRCC_natural_gas_fired_combustion_turbine_2,4,1,0,0,154.8,0.0,0,0.0,13830.0,5.06,10.176,south_atlantic_reference_naturalgas,19.35,117.941,3.5,1,1,1.0,1.0,0.227,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,FRCC,2,0.0,0.0,1,1
FRCC_nuclear_1,4,1,0,0,1990.0,0.0,0,0.0,190920.0,0.0,10.446,south_atlantic_reference_uranium,995.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,FRCC,1,0.0,0.0,1,1
FRCC_nuclear_2,4,1,0,0,1747.0,0.0,0,0.0,190920.0,0.0,10.446,south_atlantic_reference_uranium,873.5,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,FRCC,2,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combined_cycle_2,15,1,0,0,957.3,0.0,0,0.0,9668.0,3.567,6.758,west_south_central_reference_naturalgas,957.3,90.959,2.0,6,6,1.0,1.0,0.088,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AMSO,2,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combined_cycle_4,15,1,0,0,865.8,0.0,0,0.0,9668.0,3.567,7.517,west_south_central_reference_naturalgas,865.8,90.959,2.0,6,6,1.0,1.0,0.295,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AMSO,4,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combined_cycle_1,15,1,0,0,933.0,0.0,0,0.0,9668.0,3.567,12.673,west_south_central_reference_naturalgas,933.0,90.959,2.0,6,6,1.0,1.0,0.33,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AMSO,1,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combined_cycle_3,15,1,0,0,1000.0,0.0,0,0.0,12182.0,3.515,6.923,west_south_central_reference_naturalgas,1000.0,90.959,2.0,6,6,1.0,1.0,0.0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AMSO,3,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combustion_turbine_1,15,1,0,0,130.8,0.0,0,0.0,11379.0,5.06,9.66,west_south_central_reference_naturalgas,130.8,117.941,3.5,1,1,1.0,1.0,0.3,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_AMSO,1,0.0,0.0,1,1
MIS_AMSO_natural_gas_fired_combustion_turbine_2,15,1,0,0,399.6,0.0,0,0.0,9637.0,5.06,11.841,west_south_central_reference_naturalgas,199.8,117.941,3.5,1,1,1.0,1.0,0.501,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_AMSO,2,0.0,0.0,1,1
MIS_AMSO_nuclear_1,15,1,0,0,1177.0,0.0,0,0.0,271818.0,0.0,10.446,west_south_central_reference_uranium,1177.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,MIS_AMSO,1,0.0,0.0,1,1
MIS_AR_natural_gas_fired_combined_cycle_1,16,1,0,0,2428.0,0.0,0,0.0,12182.0,3.515,7.259,west_south_central_reference_naturalgas,607.0,90.959,2.0,6,6,1.0,1.0,0.527,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AR,1,0.0,0.0,1,1
MIS_AR_natural_gas_fired_combined_cycle_2,16,1,0,0,232.0,0.0,0,0.0,16291.0,4.495,10.593,west_south_central_reference_naturalgas,232.0,90.959,2.0,6,6,1.0,1.0,0.483,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AR,2,0.0,0.0,1,1
MIS_AR_natural_gas_fired_combined_cycle_3,16,1,0,0,1416.1,0.0,0,0.0,9668.0,3.567,7.214,west_south_central_reference_naturalgas,708.05,90.959,2.0,6,6,1.0,1.0,0.397,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AR,3,0.0,0.0,1,1
MIS_AR_natural_gas_fired_combined_cycle_4,16,1,0,0,548.0,0.0,0,0.0,9668.0,3.567,8.421,west_south_central_reference_naturalgas,548.0,90.959,2.0,6,6,1.0,1.0,0.474,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_AR,4,0.0,0.0,1,1
MIS_AR_natural_gas_fired_combustion_turbine_1,16,1,0,0,98.0,0.0,0,0.0,11379.0,5.06,13.445,west_south_central_reference_naturalgas,49.0,117.941,3.5,1,1,1.0,1.0,0.306,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_AR,1,0.0,0.0,1,1
MIS_AR_nuclear_1,16,1,0,0,1854.0,0.0,0,0.0,190920.0,0.0,10.446,west_south_central_reference_uranium,927.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,MIS_AR,1,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combined_cycle_1,17,1,0,0,167.0,0.0,0,0.0,16291.0,4.495,12.485,east_south_central_reference_naturalgas,83.5,90.959,2.0,6,6,1.0,1.0,0.635,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_D_MS,1,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combined_cycle_2,17,1,0,0,514.0,0.0,0,0.0,9668.0,3.567,7.517,east_south_central_reference_naturalgas,514.0,90.959,2.0,6,6,1.0,1.0,0.0,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_D_MS,2,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combined_cycle_3,17,1,0,0,6.8,0.0,0,0.0,16291.0,4.495,7.517,east_south_central_reference_naturalgas,6.8,90.959,2.0,6,6,1.0,1.0,0.735,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_D_MS,3,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combined_cycle_4,17,1,0,0,1102.6,0.0,0,0.0,9668.0,3.567,7.104,east_south_central_reference_naturalgas,551.3,90.959,2.0,6,6,1.0,1.0,0.499,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_D_MS,4,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combustion_turbine_1,17,1,0,0,642.0,0.0,0,0.0,10543.274,5.06,13.053,east_south_central_reference_naturalgas,80.25,117.941,3.5,1,1,1.0,1.0,0.642,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_D_MS,1,0.0,0.0,1,1
MIS_D_MS_natural_gas_fired_combustion_turbine_2,17,1,0,0,180.5,0.0,0,0.0,11915.368,5.06,10.271,east_south_central_reference_naturalgas,36.1,117.941,3.5,1,1,1.0,1.0,0.507,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_D_MS,2,0.0,0.0,1,1
MIS_D_MS_nuclear_1,17,1,0,0,1428.0,0.0,0,0.0,271818.0,0.0,10.465,east_south_central_reference_uranium,1428.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,MIS_D_MS,1,0.0,0.0,1,1
MIS_IA_natural_gas_fired_combined_cycle_1,8,1,0,0,615.3,0.0,0,0.0,9668.0,3.567,6.923,west_north_central_reference_naturalgas,615.3,90.959,2.0,6,6,1.0,1.0,0.411,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_IA,1,0.0,0.0,1,1
MIS_IA_natural_gas_fired_combined_cycle_2,8,1,0,0,694.8,0.0,0,0.0,9668.0,3.567,7.009,west_north_central_reference_naturalgas,694.8,90.959,2.0,6,6,1.0,1.0,0.446,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_IA,2,0.0,0.0,1,1
MIS_IA_natural_gas_fired_combustion_turbine_1,8,1,0,0,41.0,0.0,0,0.0,13830.0,5.06,11.897,west_north_central_reference_naturalgas,41.0,117.941,3.5,1,1,1.0,1.0,0.098,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_IA,1,0.0,0.0,1,1
MIS_IA_natural_gas_fired_combustion_turbine_2,8,1,0,0,9.0,0.0,0,0.0,13830.0,5.06,9.66,west_north_central_reference_naturalgas,9.0,117.941,3.5,1,1,1.0,1.0,0.3,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_IA,2,0.0,0.0,1,1
MIS_IL_natural_gas_fired_combined_cycle_3,6,1,0,0,178.0,0.0,0,0.0,9668.0,3.567,7.883,east_north_central_reference_naturalgas,178.0,90.959,2.0,6,6,1.0,1.0,0.618,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_IL,3,0.0,0.0,1,1
MIS_IL_natural_gas_fired_combined_cycle_2,6,1,0,0,182.0,0.0,0,0.0,9668.0,3.567,6.41,east_north_central_reference_naturalgas,182.0,90.959,2.0,6,6,1.0,1.0,0.3,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_IL,2,0.0,0.0,1,1
MIS_IL_natural_gas_fired_combined_cycle_1,6,1,0,0,687.5,0.0,0,0.0,9668.0,3.567,7.307,east_north_central_reference_naturalgas,687.5,90.959,2.0,6,6,1.0,1.0,0.364,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_IL,1,0.0,0.0,1,1
MIS_IL_natural_gas_fired_combustion_turbine_1,6,1,0,0,1187.006,0.0,0,0.0,10489.521,5.06,12.671,east_north_central_reference_naturalgas,62.474,117.941,3.5,1,1,1.0,1.0,0.505,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_IL,1,0.0,0.0,1,1
MIS_IL_natural_gas_fired_combustion_turbine_2,6,1,0,0,552.0,0.0,0,0.0,9637.0,5.06,17.698,east_north_central_reference_naturalgas,92.0,117.941,3.5,1,1,1.0,1.0,0.511,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_IL,2,0.0,0.0,1,1
MIS_IL_nuclear_1,6,1,0,0,1078.0,0.0,0,0.0,271818.0,0.0,10.446,east_north_central_reference_uranium,1078.0,1000.0,0.0,24,24,0.25,0.25,0.5,0.041666667,0.083333333,0,0,Nuclear,MIS_IL,1,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combined_cycle_2,7,1,0,0,644.0,0.0,0,0.0,9668.0,3.567,7.341,east_north_central_reference_naturalgas,644.0,90.959,2.0,6,6,1.0,1.0,0.458,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_INKY,2,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combined_cycle_3,7,1,0,0,221.0,0.0,0,0.0,16291.0,4.495,8.2,east_north_central_reference_naturalgas,221.0,90.959,2.0,6,6,1.0,1.0,0.801,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_INKY,3,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combined_cycle_1,7,1,0,0,557.0,0.0,0,0.0,9668.0,3.567,9.177,east_north_central_reference_naturalgas,557.0,90.959,2.0,6,6,1.0,1.0,0.375,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_INKY,1,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combined_cycle_4,7,1,0,0,563.0,0.0,0,0.0,9668.0,3.567,6.985,east_north_central_reference_naturalgas,563.0,90.959,2.0,6,6,1.0,1.0,0.533,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_INKY,4,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combustion_turbine_1,7,1,0,0,987.008,0.0,0,0.0,11379.0,5.06,11.938,east_north_central_reference_naturalgas,61.688,117.941,3.5,1,1,1.0,1.0,0.466,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_INKY,1,0.0,0.0,1,1
MIS_INKY_natural_gas_fired_combustion_turbine_2,7,1,0,0,166.899,0.0,0,0.0,13830.0,5.06,9.66,east_north_central_reference_naturalgas,55.633,117.941,3.5,1,1,1.0,1.0,0.3,0.63,1.26,0,0,Natural Gas Fired Combustion Turbine,MIS_INKY,2,0.0,0.0,1,1
MIS_LA_natural_gas_fired_combined_cycle_1,18,1,0,0,352.8,0.0,0,0.0,16291.0,4.495,13.269,west_south_central_reference_naturalgas,176.4,90.959,2.0,6,6,1.0,1.0,0.461,0.106666667,0.213333333,0,0,Natural Gas Fired Combined Cycle,MIS_LA,1,0.0,0.0,1,1
